client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score
709745508,58,Female,3,High School,Married,NY,91750,no,yes,no,telephone,Blue-collar,22334.00,3.00
709747308,56,Male,3,High School,Married,FL,91750,no,yes,no,cellular,Businessman,75538.00,2.00
709749483,34,Male,1,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,69584.00,3.00
709752183,55,Female,2,Graduate,Single,VA,91750,no,no,yes,cellular,Selfemployeed,12715.00,3.00
709757583,29,Female,0,Uneducated,Single,NY,91750,yes,no,no,telephone,Blue-collar,21187.00,3.00
709759908,39,Male,3,Graduate,Married,CA,91750,no,yes,yes,cellular,Govt,57930.00,2.00
709762008,57,Male,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,71313.00,2.00
709762908,43,Male,3,Graduate,Unknown,NY,91750,no,no,no,cellular,Retirees,89096.00,2.00
709764483,37,Male,3,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,48436.00,2.00
709766808,48,Male,2,High School,Married,NY,91750,no,no,no,cellular,Govt,42746.00,2.00
709769283,53,Female,1,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,52252.00,2.00
709770408,55,Male,3,Graduate,Married,FL,91750,yes,yes,no,telephone,Businessman,115855.00,2.00
709774608,44,Female,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Businessman,37668.00,2.00
709779258,35,Female,2,Unknown,Married,TX,91750,no,yes,no,cellular,Govt,49630.00,2.00
709780158,39,Male,3,High School,Single,CA,91750,yes,yes,no,cellular,Govt,79341.00,3.00
709781208,42,Male,1,High School,Married,TX,91750,yes,no,no,cellular,Retirees,98960.00,2.00
709783908,56,Female,1,High School,Single,CA,91750,no,no,no,unknown,White-collar,18581.00,2.00
709785783,26,Male,0,Unknown,Single,NY,91750,no,yes,yes,unknown,Selfemployeed,14975.00,3.00
709787733,44,Male,4,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,48600.00,3.00
709788783,52,Male,0,Unknown,Married,TX,91750,yes,no,no,cellular,Govt,92593.00,3.00
709790058,47,Male,4,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,88788.00,2.00
709791333,52,Male,3,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,76643.00,3.00
709793133,47,Female,3,Uneducated,Single,TX,91750,yes,yes,yes,cellular,Selfemployeed,14975.00,2.00
709794333,47,Female,4,Unknown,Single,FL,91750,yes,yes,yes,cellular,Selfemployeed,14975.00,1.00
709798908,53,Female,1,Unknown,Married,CA,91750,yes,no,no,unknown,Retirees,30654.00,3.00
709802208,48,Female,3,Uneducated,Single,NJ,91750,no,no,no,cellular,Blue-collar,32977.00,2.00
709803258,43,Female,0,High School,Married,NY,91750,no,no,no,unknown,Retirees,26760.00,2.00
709804533,50,Female,4,High School,Married,TX,91750,no,no,no,cellular,Blue-collar,46567.00,1.00
709807383,45,Female,2,Unknown,Married,FL,91750,yes,no,no,telephone,Businessman,212509.00,3.00
709810458,44,Female,3,Graduate,Married,NY,91750,yes,yes,no,unknown,Retirees,54920.00,2.00
709813008,41,Male,2,Graduate,Married,CA,91750,no,no,yes,cellular,White-collar,65986.00,1.00
709814883,43,Female,2,Graduate,Single,CA,90025,yes,yes,no,unknown,Businessman,215862.00,3.00
709816158,47,Female,3,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,23101.00,1.00
709820658,45,Male,2,Unknown,Married,TX,91750,no,yes,no,cellular,Govt,42191.00,1.00
709822008,63,Male,1,Graduate,Married,NY,91750,no,no,no,cellular,Blue-collar,57565.00,2.00
709823733,41,Male,3,Uneducated,Single,TX,91750,no,yes,no,telephone,Retirees,104384.00,2.00
709824633,57,Male,2,Graduate,Married,NY,91750,no,yes,yes,cellular,White-collar,91871.00,3.00
709826058,53,Female,2,Uneducated,Married,CA,91750,no,yes,no,unknown,Retirees,16146.00,1.00
709827933,30,Male,1,Unknown,Single,NJ,91750,yes,no,no,cellular,White-collar,39969.00,3.00
709830783,43,Female,5,Graduate,Single,TX,91750,yes,no,no,cellular,Retirees,48357.00,1.00
709831983,45,Female,5,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,204723.00,2.00
709836258,50,Male,3,Uneducated,Single,FL,91750,no,yes,no,telephone,Businessman,94176.00,3.00
709837308,45,Female,2,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,43234.00,1.00
709838508,47,Male,1,Unknown,Married,FL,91750,no,no,no,telephone,Businessman,102039.00,3.00
709839858,29,Female,2,Uneducated,Single,NJ,91750,no,no,no,unknown,Selfemployeed,14975.00,3.00
709841433,39,Female,2,High School,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,44329.00,2.00
709850508,42,Female,3,Unknown,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,33541.00,2.00
709852908,39,Female,3,Graduate,Married,NV,91750,no,no,no,unknown,Selfemployeed,14975.00,3.00
709854483,62,Female,0,Graduate,Single,TX,91750,yes,yes,yes,unknown,Businessman,27552.00,2.00
709855608,61,Female,0,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,6550.00,2.00
709857033,29,Male,1,Uneducated,Married,TX,91750,no,no,no,cellular,White-collar,51868.00,1.00
709858533,41,Female,4,Uneducated,Unknown,NY,91750,no,yes,no,cellular,White-collar,25627.00,2.00
709861008,43,Male,3,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,114799.00,3.00
709864833,53,Female,2,Graduate,Single,CA,91750,yes,yes,no,cellular,Blue-collar,12005.00,3.00
709865883,32,Male,1,High School,Single,HI,91750,yes,yes,no,cellular,White-collar,116862.00,2.00
709868433,58,Male,1,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,60839.00,3.00
709869708,54,Female,2,High School,Single,NY,91750,yes,no,no,cellular,Blue-collar,48255.00,2.00
709871658,48,Male,4,Unknown,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,107307.00,3.00
709873683,55,Male,1,Uneducated,Single,NY,91750,yes,yes,no,cellular,Retirees,58881.00,1.00
709876008,36,Female,2,Unknown,Unknown,TX,91750,yes,no,no,cellular,Blue-collar,16094.00,1.00
709879458,56,Female,1,Graduate,Married,PA,91750,no,yes,no,cellular,Retirees,17671.00,1.00
709883883,47,Male,4,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,110342.00,1.00
709886583,53,Female,3,Unknown,Single,CA,91750,yes,yes,no,telephone,Businessman,32243.00,1.00
709887483,51,Female,3,High School,Married,FL,91750,yes,yes,no,cellular,Retirees,38348.00,1.00
709888383,59,Male,0,Uneducated,Unknown,CA,91750,yes,yes,no,telephone,White-collar,63945.00,1.00
709891608,33,Female,1,Graduate,Married,FL,91750,yes,yes,no,unknown,Govt,19018.00,3.00
709892658,44,Male,4,High School,Single,NY,91750,no,yes,no,unknown,White-collar,65216.00,1.00
709893858,49,Male,2,Post-Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,71847.00,2.00
709895508,44,Male,4,Unknown,Single,CA,91750,yes,yes,no,cellular,White-collar,103638.00,1.00
709897983,57,Female,0,Graduate,Married,CA,91750,no,yes,yes,cellular,Selfemployeed,18501.00,1.00
709901058,35,Male,2,High School,Married,NJ,91750,no,no,no,cellular,Blue-collar,52805.00,3.00
709902108,41,Male,3,Doctorate,Single,TX,91750,yes,no,no,cellular,Retirees,85981.00,3.00
709904508,41,Male,2,Doctorate,Married,UT,91750,no,yes,no,cellular,Businessman,52950.00,2.00
709910733,39,Male,2,Unknown,Unknown,TX,91750,no,no,no,cellular,Businessman,126439.00,1.00
709912683,55,Male,0,Unknown,Single,TX,91750,no,yes,no,cellular,Govt,60020.00,1.00
709913733,37,Female,3,High School,Single,MI,91750,no,no,no,cellular,Selfemployeed,14975.00,2.00
709914858,40,Male,3,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,95077.00,1.00
709916058,65,Female,1,Graduate,Single,NY,91750,no,no,no,unknown,Selfemployeed,14975.00,2.00
709918158,53,Female,2,Graduate,Married,CA,91750,no,yes,yes,unknown,Blue-collar,20405.00,2.00
709919283,58,Female,0,Uneducated,Unknown,TX,91750,yes,yes,no,telephone,Selfemployeed,14975.00,3.00
709920258,36,Male,4,Doctorate,Married,UT,91750,yes,no,yes,cellular,Selfemployeed,67145.00,3.00
709921158,56,Female,1,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,54921.00,3.00
709922508,51,Male,2,Unknown,Married,CA,91750,yes,yes,no,cellular,Govt,95699.00,3.00
709925733,55,Male,0,Doctorate,Married,CA,91750,no,no,no,cellular,Govt,93040.00,3.00
709927458,50,Female,3,Post-Graduate,Single,WA,91750,no,yes,no,unknown,Selfemployeed,48536.00,1.00
709928358,51,Male,3,Graduate,Single,TX,91750,yes,no,no,telephone,Govt,114988.00,2.00
709930758,26,Female,1,Uneducated,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975.00,2.00
709932558,34,Female,2,Graduate,Unknown,TX,91750,no,no,no,unknown,Blue-collar,15484.00,3.00
709934808,56,Male,3,Uneducated,Married,FL,91750,yes,no,no,cellular,White-collar,123414.00,3.00
709935708,49,Male,3,High School,Single,FL,91750,no,no,no,cellular,White-collar,56575.00,3.00
709937583,56,Female,3,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,156076.00,3.00
709938708,41,Male,2,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,69235.00,2.00
709942383,50,Female,4,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,14975.00,2.00
709945458,55,Male,1,Doctorate,Single,NY,91750,no,no,no,cellular,Retirees,78433.00,3.00
709946658,57,Male,2,Graduate,Unknown,NY,91750,no,no,no,cellular,Selfemployeed,71723.00,1.00
709948233,57,Male,1,Graduate,Unknown,CA,91750,no,yes,no,cellular,White-collar,98193.00,2.00
709950858,42,Female,3,Uneducated,Single,CA,91750,yes,yes,no,cellular,Retirees,37625.00,3.00
709952658,39,Male,2,Doctorate,Single,CA,91750,yes,no,no,cellular,Govt,63651.00,2.00
709955958,38,Female,0,Uneducated,Single,CA,91750,yes,yes,no,unknown,White-collar,36794.00,3.00
709957158,42,Male,3,High School,Married,TX,91750,yes,no,no,cellular,Retirees,45716.00,2.00
709959858,55,Male,2,High School,Single,FL,91750,no,yes,no,cellular,Selfemployeed,42908.00,1.00
709961958,45,Female,4,Doctorate,Unknown,NJ,91750,yes,no,no,unknown,Selfemployeed,5525.00,2.00
709965858,46,Male,3,Uneducated,Married,NY,91750,no,no,yes,telephone,Retirees,70704.00,2.00
709967358,35,Female,2,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
709969758,49,Male,1,Graduate,Single,FL,91750,no,no,no,unknown,White-collar,147447.00,3.00
709971708,47,Male,3,Post-Graduate,Unknown,MN,91750,no,no,no,cellular,White-collar,118831.00,3.00
709972908,51,Male,2,Graduate,Married,NY,91750,yes,no,no,cellular,Blue-collar,59285.00,3.00
709974108,54,Female,1,Graduate,Unknown,NY,91750,yes,yes,no,cellular,White-collar,34818.00,3.00
709976358,49,Male,3,Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,46013.00,3.00
709977933,38,Male,2,High School,Married,NY,91750,yes,no,no,cellular,Businessman,114772.00,1.00
709979583,40,Female,3,Uneducated,Married,NY,91750,no,no,no,unknown,Selfemployeed,19950.00,3.00
709980783,41,Female,4,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,49299.00,1.00
709982658,41,Male,4,Graduate,Unknown,TX,91750,no,yes,no,cellular,Selfemployeed,54328.00,3.00
709984083,42,Male,2,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,109168.00,1.00
709985133,51,Female,0,Graduate,Married,CA,91750,no,no,no,unknown,Retirees,30557.00,3.00
709986633,57,Female,2,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,22430.00,1.00
709987683,35,Female,2,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,32551.00,3.00
709990983,38,Female,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,11385.00,2.00
709991883,45,Female,5,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,5225.00,3.00
709993158,61,Female,0,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,45266.00,1.00
709996833,45,Male,2,Uneducated,Unknown,NJ,91750,no,no,no,cellular,Businessman,104586.00,1.00
709997958,47,Female,5,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,22129.00,3.00
709999308,27,Female,0,Unknown,Single,CA,91750,yes,yes,no,cellular,Govt,37793.00,1.00
710002833,43,Male,3,Post-Graduate,Married,TX,91750,yes,no,no,cellular,Govt,58964.00,3.00
710003958,46,Female,3,High School,Single,CA,91750,no,yes,no,cellular,Blue-collar,50310.00,1.00
710004933,57,Female,0,Unknown,Married,CA,91750,no,yes,no,unknown,Blue-collar,14029.00,2.00
710005683,40,Female,4,Uneducated,Married,NJ,91750,yes,no,yes,cellular,Businessman,235039.00,2.00
710006958,37,Male,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,76798.00,1.00
710013258,49,Male,2,High School,Married,NY,91750,no,no,no,cellular,White-collar,63977.00,2.00
710014683,45,Female,2,Graduate,Married,MI,91750,no,no,no,cellular,Selfemployeed,32665.00,3.00
710015733,42,Female,3,Unknown,Married,NY,91750,no,no,no,cellular,Govt,35023.00,2.00
710016708,52,Male,3,Unknown,Single,TX,91750,no,yes,no,unknown,Businessman,109516.00,1.00
710017758,35,Female,3,Graduate,Married,FL,91750,yes,yes,yes,cellular,Businessman,42161.00,2.00
710019933,34,Female,2,High School,Married,FL,91750,no,no,no,cellular,White-collar,138682.00,1.00
710023233,65,Male,2,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,32029.00,2.00
710026458,36,Male,2,Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,119774.00,3.00
710027508,52,Female,4,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,13102.00,3.00
710032608,62,Female,0,Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,14975.00,1.00
710035008,35,Female,3,Uneducated,Married,FL,91750,no,no,no,cellular,Retirees,28453.00,3.00
710036508,40,Female,3,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,8250.00,1.00
710038008,38,Female,1,High School,Unknown,MO,91750,yes,no,no,unknown,Selfemployeed,14237.00,2.00
710039208,52,Female,2,High School,Single,NY,91750,no,yes,no,cellular,Retirees,44071.00,2.00
710040483,31,Male,1,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,44698.00,1.00
710043408,47,Female,5,Uneducated,Married,CA,91750,no,no,no,unknown,Blue-collar,18439.00,2.00
710044308,50,Female,0,Graduate,Married,CA,91750,yes,yes,no,telephone,Govt,28323.00,3.00
710045058,42,Female,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Blue-collar,12512.00,3.00
710047533,48,Male,2,High School,Single,CA,91750,no,no,no,cellular,Businessman,115498.00,1.00
710051658,39,Male,2,High School,Single,FL,91750,no,yes,no,cellular,Blue-collar,60577.00,2.00
710056758,55,Female,3,Post-Graduate,Unknown,TX,91750,no,no,yes,cellular,Businessman,220595.00,3.00
710058033,51,Male,3,Post-Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,42092.00,1.00
710061783,47,Male,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Blue-collar,66411.00,1.00
710064033,43,Female,4,Uneducated,Single,CA,91750,no,no,no,cellular,Selfemployeed,38771.00,1.00
710066133,54,Male,2,High School,Married,CA,91750,no,no,no,cellular,Govt,119104.00,2.00
710067183,49,Female,0,Graduate,Married,TX,91750,no,yes,no,unknown,Govt,21188.00,1.00
710070183,53,Female,2,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,13600.00,3.00
710074458,47,Male,1,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,56565.00,1.00
710077008,47,Female,0,Graduate,Married,FL,91750,no,yes,yes,cellular,White-collar,38259.00,2.00
710078358,52,Female,5,Graduate,Single,TX,91750,no,yes,yes,cellular,White-collar,50129.00,1.00
710080383,42,Male,3,Graduate,Single,FL,91750,yes,no,no,cellular,Retirees,61330.00,2.00
710081208,41,Male,5,Unknown,Unknown,GA,91750,yes,no,no,unknown,White-collar,108672.00,1.00
710082708,47,Female,4,Graduate,Single,TX,91750,no,no,yes,cellular,Selfemployeed,11150.00,1.00
710084883,53,Female,1,High School,Single,CA,91750,yes,no,no,cellular,White-collar,33915.00,1.00
710086308,47,Male,4,High School,Married,CA,91750,yes,yes,no,cellular,Govt,73962.00,3.00
710088483,54,Female,4,Unknown,Married,CA,91750,yes,yes,no,cellular,Retirees,36022.00,3.00
710090133,45,Female,2,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,44956.00,1.00
710090958,44,Female,4,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,52717.00,3.00
710092683,40,Female,4,Graduate,Single,CA,91750,yes,no,no,unknown,Businessman,16725.00,2.00
710094108,48,Male,2,Graduate,Married,NJ,91750,yes,no,no,telephone,White-collar,95965.00,1.00
710096658,47,Female,5,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,23257.00,3.00
710098233,44,Male,4,Graduate,Married,NY,91750,yes,no,no,telephone,White-collar,66212.00,2.00
710099358,49,Male,2,Doctorate,Single,CA,91750,no,no,yes,cellular,Selfemployeed,86420.00,2.00
710102208,53,Male,2,High School,Single,NY,91750,no,yes,no,cellular,Retirees,63887.00,2.00
710103558,55,Female,1,Graduate,Unknown,CA,91750,no,no,yes,cellular,Blue-collar,12373.00,2.00
710104908,52,Female,4,Uneducated,Single,CA,91750,no,yes,no,cellular,Blue-collar,10604.00,1.00
710106933,46,Male,4,High School,Single,NY,91750,yes,no,no,unknown,Businessman,179997.00,1.00
710108133,46,Female,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,11588.00,2.00
710109633,55,Female,2,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,14975.00,1.00
710110683,41,Male,4,Uneducated,Married,CA,91750,no,no,no,cellular,Retirees,80840.00,1.00
710111733,49,Female,2,Unknown,Married,TX,91750,yes,yes,no,unknown,Blue-collar,12445.00,3.00
710112933,57,Female,3,Post-Graduate,Married,CA,91750,no,yes,yes,cellular,White-collar,30206.00,2.00
710115108,50,Male,3,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,68950.00,1.00
710116833,54,Female,1,Graduate,Married,TX,91750,yes,yes,yes,cellular,Govt,32073.00,2.00
710119233,51,Female,2,Unknown,Married,TX,91750,no,no,no,cellular,Businessman,52811.00,2.00
710120358,49,Female,4,Graduate,Single,FL,91750,no,yes,yes,unknown,Businessman,23844.00,2.00
710122458,53,Female,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,209926.00,1.00
710125608,59,Male,0,Unknown,Married,NJ,91750,no,no,no,telephone,Retirees,76846.00,1.00
710129283,65,Female,0,High School,Married,NJ,91750,no,no,no,cellular,Businessman,33675.00,2.00
710133858,37,Female,2,High School,Married,TX,91750,yes,yes,yes,cellular,Selfemployeed,51900.00,1.00
710135058,51,Female,2,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,14975.00,1.00
710136258,26,Female,1,High School,Single,FL,91750,no,yes,no,cellular,Blue-collar,32823.00,2.00
710138883,47,Female,4,Unknown,Single,TX,91750,no,yes,no,unknown,Selfemployeed,16670.00,1.00
710141208,53,Female,1,High School,Unknown,TX,91750,no,yes,no,cellular,White-collar,128211.00,2.00
710142258,57,Male,4,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,73371.00,1.00
710147958,51,Female,0,Doctorate,Married,TX,91750,no,no,no,cellular,Selfemployeed,9535.00,2.00
710149008,37,Female,1,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,22329.00,1.00
710150208,41,Female,2,Graduate,Married,TX,91750,yes,yes,yes,cellular,Businessman,43253.00,1.00
710153583,45,Male,4,Graduate,Single,FL,91750,yes,no,no,unknown,Businessman,118381.00,1.00
710155158,36,Male,4,Graduate,Married,CA,91750,no,no,yes,cellular,White-collar,119274.00,2.00
710155983,57,Male,2,Unknown,Single,IA,91750,yes,yes,no,cellular,Govt,115203.00,3.00
710157108,42,Male,4,Graduate,Married,NY,91750,yes,no,yes,cellular,Retirees,71764.00,3.00
710159658,46,Female,2,Graduate,Unknown,FL,91750,yes,yes,no,unknown,Govt,27454.00,2.00
710161083,45,Male,3,Graduate,Single,TX,91750,yes,yes,no,cellular,White-collar,101185.00,1.00
710162133,48,Male,2,Graduate,Single,AZ,90025,yes,yes,no,cellular,White-collar,117903.00,1.00
710163633,57,Male,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,89211.00,3.00
710164683,43,Female,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,24132.00,1.00
710166783,51,Male,3,High School,Single,CA,91750,no,no,no,cellular,Govt,56215.00,3.00
710170758,23,Male,3,Graduate,Single,NY,91750,yes,no,yes,cellular,White-collar,113257.00,3.00
710175783,36,Female,1,Graduate,Married,CA,91750,yes,no,yes,cellular,Businessman,56950.00,1.00
710178558,39,Male,1,High School,Single,TX,91750,no,yes,yes,cellular,White-collar,118482.00,1.00
710180958,44,Female,2,Uneducated,Married,OR,91750,yes,yes,no,cellular,Selfemployeed,14975.00,2.00
710182383,55,Female,1,Uneducated,Unknown,TX,91750,yes,no,no,unknown,Selfemployeed,39474.00,3.00
710183283,48,Male,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,90708.00,3.00
710186958,51,Male,2,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,62207.00,1.00
710188308,57,Male,2,High School,Single,FL,91750,yes,no,no,cellular,Govt,86061.00,1.00
710190858,47,Male,1,High School,Married,FL,91750,no,no,yes,unknown,White-collar,142186.00,2.00
710192283,53,Male,1,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,116314.00,1.00
710194683,50,Female,1,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,25503.00,2.00
